epoch,accuracy,loss,val_accuracy,val_loss
0,0.6834504008293152,1.0889679193496704,0.5236604809761047,1.8094727993011475
1,0.7729461193084717,0.7288429737091064,0.5302890539169312,1.7564998865127563
2,0.7876253128051758,0.6713886260986328,0.5582765340805054,1.6265841722488403
3,0.8007786870002747,0.6192508339881897,0.5555146336555481,1.803155541419983
4,0.8081972002983093,0.5981919765472412,0.5663781762123108,1.7163640260696411
5,0.8146423697471619,0.582526683807373,0.5658258199691772,1.7445409297943115
6,0.8159840106964111,0.569119393825531,0.5527527332305908,1.8785545825958252
7,0.8210875391960144,0.5557751655578613,0.5650892853736877,1.7000967264175415
8,0.8242706656455994,0.5432702302932739,0.5656417012214661,1.7470840215682983
